,text,label
183,"This Is Why Controlling Your Emotions Feels Almost Impossible (and How You Can Do It Anyway) You don't consciously originate emotions. Your body does. So, while it's hard to manage them, it's possible. mentalhealth stress mindfulness SundayBlogShare ",1
184,Sometimes it's good to just let your mind wander and dream.... dream MindBody MentalHealth JoyTRAIN ,0
185,Here's a great crisis service for young people's mentalhealth from Text YM to 85258 (for free) for rapid response ,1
186,"food - I'd love to but I can't. I've tried. I'll be really hot for X dish one minute, but then think about the time and mechanics of consuming it, and immediately lose interest. depression sadness stress broken",1
187,What burnout can look like. stress burnout ,1
188,Iamdepr47974144 How can I best support you right now? mentalhealth depression,1
189,“The Negative Impact Of Stress” [Infographic] stress mindfulness wellbeing,1
190,All goals matter hwpo mentalhealthawareness mentalhealthmatters watfordfitness pharostraining fitforpurpose noexcuses highstandards bethebestyou mhfa ,1
191,Photo 1 Dr Chant in October last year. Photo 2 Dr Chant now… stressed COVID19nsw ,1
192,Two full days of Freshman orientation to the tech tools of GSD. ?? ?? ?? tired! And honored by the kid who downloaded my pic so he could edit it! ,0
193,"It's always important to check on Children and Young People's Mental Health, especially as they return to school! We offer mini online courses educating both children & adults on the signs, symptoms, and support in Mental Health. Visit right arrow Mentalhealth ",1
194,Just because one of your parents has this mental illness doesn't mean you're destined to get it. Learn more about Schizophrenia today. Schizophrenia MentalHealth Parent ,1
195,"Bipolar Is Not An Insult, It’s A Medical Condition by bipolardisorder bipolar stigma bipolar mentalillness mentalhealthmatters mentalhealth depression mania bipolarclub bipolarstrong",1
196,SELF AND DREAMS A new critical contemplative essay on the making of self and dreams in afflictive worldly entrapment; and holy ambition or sanctified dreaming in the light of Christ who is our redemption. - CK mentalhealth Christ meditation ,1
197,testimonial We very much appreciate and value your feedback. red heart It is always a pleasure to receive positive feedback testimonial happycustomer happy hotel stay PositiveVibes ,0
198,"It’s really a recipe for stress – the idea that you can do something superhuman with your time."" stress productivity efficiency 7 ",0
199,"Mental disturbances can even break the strongest person. So don't take it lightly, if you are aware of such disturbances follow the given steps. . | 18002704121 ?????? mansik mentalhealth anxiety KDMCH KDMedical KDHospital MultispecialityHospitals ",1
200,JanaSenaParty happy birthday,0
201,Sex toys can definitely be put through as a business expense right? eroticawriter Iwritesmut smut excited erotica,0
202,Tired ass fuck HappyMonday tired thankgod NewWeek,1
203,Happy ...... everything !! sun Mornings with design futurism startups creativity innovation entrepreneurship motivation speaker business startups owner amazing photo consultants girls happy funny womeninbusiness WomenInSTEM women consulting ,0
204,"How to Help Your Anxious Brain Focus When stressed, your thinking brain shuts down making it hard to focus. There are many ways to calm your brain and increase your attention. stress anxiety mentalhealth worry WednesdayWisdom WednesdayThoughts ",1
205,Normalize talking about mental health. MentalHealthMatters mentalhealth anxiety ,1
206,"mentalhealth MentalHealthAwareness I took a look inside myself, to sort out all the grief. What a mess had gathered there, its really beyond belief. I set to and and sorted it, as it was really out of hand, I ditched the folk who caused it all, and became a one man band. ",1
207,"I don't know about you, but I'm on zoom with more than 735 constituents to hear from the candidates for Mayor of Boston. housing jobs mentalhealth equity GBIOMayor BosPoli ",1
208,Who else finds it gets more stressful the closer you get to a holiday? holiday stress,1
209,Who has State Boards tomorrow? backhand index pointing left This guy. Stressed,1
210,“Re­search shows that think­ing of a word or phrase that af­firms our val­ues and silently re­peat­ing it over and over… [LiveMessy] stress anxiety mentalhealth mentalhealthawareness health ACT acceptanceandcommitmenttherapy therapy fear ,1
211,Good morning two hearts purple heart happy Friday two hearts purple heart ,0
212,In general hospital for self-harm and they just leave the scissors lying around. They’ve been there for hours mentalhealth ,1
213,"My new single is out, all proceeds are going to the mental health charity newmusic mentalhealth musicproduction musicpromotion ",1
214,"wis10 Why do we have to say unvaccinated in the title? If it was the exact same scenario, but having the teacher vaccinated, the results would still be the same because the vaccinated can still spread the virus. Right! tired stop",1
215,Come along to our AGM babs. It will be held on Zoom. If you haven’t used Zoom before or need a bit of help with it please get in touch and we’ll help grinning face we would like as many of our BlackCountry community to come along. mentalhealth learningdisability families ,0
216,Kid's Building Blocks Maze Track Toy family happy ,0
217,Stressed out? Read on the healthy ways to cope with Stress and a lot more trusted health information. Free health information for all. FreeHealthRevolution Please share with your friends.. Retweet domains Freddie Mercury Hurricane Ida coul…,1
218,.. we really loved it here... green heart bear red heart seedling cherry blossom leaf fluttering in wind deciduous tree Stay safe red heart GoWalkMrPB paw prints footprints snail red heart MentalHealthMatters blue heart ,0
219,Cat Walk' - - AduGindy cat walk gold stripes white yellow highway wrought iron fence animal whimsical square acrylic painting bold bright colorful cheerful funny playful contemporaryart modernart art,0
220,Going to my first HBCU game with my favorite HBCU girl excited!,0
221,The quickest way to become present is to deepen your breath spiritualrevolution depression mentalhealth present calm,0
222,The softest pillow cute love instagood beautiful like happy photooftheday follow fashion smile instagram girl style art me photography picoftheday beauty model selfie followme myself photo ,0
223,Is the workplace really the most significant factor in how stress impacts people’s lives? worklifebalance wellbeing mentalhealth | Via ,1
224,Call me a sick fuck but I was really hoping one if the parents st Dover would haul off and connect a solid right cross or rightious bitch slap on Dementia Boy right there in front of God and everybody. Alzheimers MentalHealthMatters dementia,1
225,“A delay is better than a disaster” my motto for rest of my life like4like likeforlike Instagram Tweet family meme amazing love happy PositiveVibes ,0
226,"karinacoxwrites Here’s my poetry collection that details my struggles with mentalhealth, gives advice to others and shares dark truths and uplifting hope. Along with open vulnerability, it’s got my entire heart and soul in it. I hope it can help someone out there. ",1
227,Happiness is a Pom Pom dahlia - love these flowers - big balls of happiness sun smiling face with smiling eyes freshly picked from the allotment smiling face with smiling eyes sun Flowers allotment happy Gorgeous ,0
228,SOCKS!!!! socks ocean travel mother nature toes love happy Wedding Bridesmaid showers gifts zazzle success 2020 warm fashion ooak,0
229,"We need clinicians, academic researchers, and industry to work together to ensure that any research results are optimally safe and accurate."" in Monitor digitalmentalhealth mentalhealth telehealth ",1
230,"BREAKING SC directs States/UTs to set up an online dashboard within 4 weeks containing information about availability of mental healthcare institutions, facilities provided, occupancy and region wise distribution of halfway homes in the States. mentalhealth SupremeCourt",1
231,Stressed out? Read on the healthy ways to cope with Stress and a lot more trusted health information. Free health information for all. FreeHealthRevolution Please share with your friends.. Retweet domains Freddie Mercury Northampton Health…,0
232,"DanielAndrewsMP For what it’s worth you aren’t keeping me safe, every morning I wake up feeling depressed, hopeless and wishing I wasn’t wasting my life away. Lockdown isn’t stopping COVID MentalHealthMatters endthelockdown",1
